Unique Key;Created Date;Agency Name;Complaint Type;Incident Address;Status;Borough;Latitude;Longitude
61764748;2024-07-10 17:51:25;HPD;HEAT/HOT WATER;35-64 84 STREET;Closed;QUEENS;40.75159302851327;-73.8827644638668
61764753;2024-07-10 16:43:00;HPD;HEAT/HOT WATER;1304 COLLEGE AVENUE;Closed;BRONX;40.83541830677405;-73.91180899119242
61764755;2024-07-10 22:43:16;HPD;HEAT/HOT WATER;707 EAST  242 STREET;Closed;BRONX;40.905644928726716;-73.84902615882892
61764759;2024-07-10 19:07:42;HPD;PAINT/PLASTER;535 WEST  155 STREET;Closed;MANHATTAN;40.83202952123814;-73.9440504956282
61764771;2024-07-10 12:45:13;HPD;PAINT/PLASTER;540 WEST  189 STREET;Closed;MANHATTAN;40.85358603323482;-73.92838759203849
61764777;2024-07-10 11:57:29;HPD;PAINT/PLASTER;2260 OLINVILLE AVENUE;Closed;BRONX;40.85932744350388;-73.86855160047786
61764778;2024-07-10 11:57:29;HPD;PAINT/PLASTER;2260 OLINVILLE AVENUE;Closed;BRONX;40.85932744350388;-73.86855160047786
61764779;2024-07-10 19:14:14;HPD;PAINT/PLASTER;1401 GRAND CONCOURSE;Closed;BRONX;40.838565326893;-73.9139009192951
61764797;2024-07-10 11:57:29;HPD;PLUMBING;2260 OLINVILLE AVENUE;Closed;BRONX;40.85932744350388;-73.86855160047786
61764799;2024-07-10 14:29:49;HPD;PLUMBING;161 EAST  179 STREET;Closed;BRONX;40.85133278568752;-73.90570080440538
61764809;2024-07-10 11:50:59;HPD;PLUMBING;2612 BROADWAY;Closed;MANHATTAN;40.79634697983548;-73.97053598278849
61764824;2024-07-10 13:55:41;HPD;UNSANITARY CONDITION;1767 FULTON AVENUE;Closed;BRONX;40.84286894286368;-73.89704595154036
61764830;2024-07-10 13:56:16;HPD;UNSANITARY CONDITION;256 WADSWORTH AVENUE;Closed;MANHATTAN;40.85275157975205;-73.9328454592741
61764878;2024-07-10 10:21:35;HPD;SAFETY;909 AVENUE T;Closed;BROOKLYN;40.60049182458343;-73.96232553044085
61764892;2024-07-10 16:18:05;HPD;UNSANITARY CONDITION;618 ST NICHOLAS AVENUE;Closed;MANHATTAN;40.8210681306945;-73.94615887278303
55022951;2022-08-05 11:15:48;DSNY;Lot Condition;1020 EAST   16 STREET;Closed;BROOKLYN;40.62458221697833;-73.96034503433401
55024908;2022-08-05 11:10:37;DPR;Overgrown Tree/Branches;62-38 79 STREET;Closed;QUEENS;40.72223031450447;-73.87812976767756
61765592;2024-07-10 23:08:00;DEP;Noise;610 HENRY STREET;Closed;BROOKLYN;40.68006932757277;-74.00137725293179
61766064;2024-07-10 13:55:41;HPD;DOOR/WINDOW;1767 FULTON AVENUE;Closed;BRONX;40.84286894286368;-73.89704595154036
61766079;2024-07-10 11:35:03;HPD;ELECTRIC;1447 ST NICHOLAS AVENUE;Closed;MANHATTAN;40.85013330769284;-73.9331481139055
61766091;2024-07-10 22:22:36;HPD;FLOORING/STAIRS;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61766095;2024-07-10 11:13:09;HPD;FLOORING/STAIRS;643 SOUTHERN BOULEVARD;Closed;BRONX;40.81306742054313;-73.90087081278605
61766124;2024-07-10 01:14:26;HPD;HEAT/HOT WATER;84-53 DANA COURT;Closed;QUEENS;40.723054310706374;-73.86866164725193
61766125;2024-07-10 19:36:10;HPD;HEAT/HOT WATER;2801 BARKER AVENUE;Closed;BRONX;40.86670591030456;-73.86917695849752
61766129;2024-07-10 19:07:42;HPD;PAINT/PLASTER;535 WEST  155 STREET;Closed;MANHATTAN;40.83202952123814;-73.9440504956282
61766133;2024-07-10 19:07:42;HPD;PAINT/PLASTER;535 WEST  155 STREET;Closed;MANHATTAN;40.83202952123814;-73.9440504956282
61766134;2024-07-10 12:39:02;HPD;PAINT/PLASTER;1920 UNION STREET;Closed;BROOKLYN;40.66742375405928;-73.92399869314814
61766167;2024-07-10 13:30:40;HPD;PLUMBING;390 EAST  195 STREET;Closed;BRONX;40.86443154639472;-73.88841159982573
61766183;2024-07-10 00:35:12;HPD;UNSANITARY CONDITION;2497 GRAND AVENUE;Closed;BRONX;40.86437809005707;-73.90208862996202
61766193;2024-07-10 21:00:49;HPD;UNSANITARY CONDITION;4731 RICHARDSON AVENUE;Closed;BRONX;40.904596037469766;-73.85081199828203
61766232;2024-07-10 19:59:26;HPD;WATER LEAK;140-70 ASH AVENUE;Closed;QUEENS;40.75601684711122;-73.82219304448839
61766238;2024-07-10 13:30:40;HPD;WATER LEAK;390 EAST  195 STREET;Closed;BRONX;40.86443154639472;-73.88841159982573
61405551;2024-06-07 09:41:00;DEP;Air Quality;113-30 QUEENS BOULEVARD;Closed;QUEENS;40.717516724493024;-73.83552411482275
61405569;2024-06-07 19:08:00;DEP;Noise;453 LAFAYETTE AVENUE;Closed;BROOKLYN;40.68926169290735;-73.95677642009102
61405570;2024-06-07 18:38:00;DEP;Noise;806 CLASSON AVENUE;Closed;BROOKLYN;40.67283841988906;-73.96082464537412
61405597;2024-06-07 06:20:00;DEP;Water System;40-39 99 STREET;Closed;QUEENS;40.74879449140502;-73.86615310501885
61767306;2024-07-10 22:42:59;HPD;DOOR/WINDOW;3139 BROADWAY;Closed;MANHATTAN;40.81384679464595;-73.95965063190523
61767316;2024-07-10 14:29:49;HPD;DOOR/WINDOW;161 EAST  179 STREET;Closed;BRONX;40.85133278568752;-73.90570080440538
61767318;2024-07-10 13:56:16;HPD;DOOR/WINDOW;256 WADSWORTH AVENUE;Closed;MANHATTAN;40.85275157975205;-73.9328454592741
61767333;2024-07-10 07:01:43;HPD;ELECTRIC;875 HUNTS POINT AVENUE;Closed;BRONX;40.818768641832925;-73.88928300454396
44164088;2019-10-28 00:46:00;DSNY;Request Large Bulky Item Collection;25-20 121 STREET;Closed;QUEENS;40.77623481604563;-73.84717848177733
61767336;2024-07-10 16:45:57;HPD;ELECTRIC;3120 BRIGHTON    5 STREET;Closed;BROOKLYN;40.57678496246616;-73.96226690651686
61767341;2024-07-10 22:22:36;HPD;FLOORING/STAIRS;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61767372;2024-07-10 11:31:11;HPD;HEAT/HOT WATER;1073 SUMMIT AVENUE;Closed;BRONX;40.83512833259711;-73.92913021503848
61767378;2024-07-10 17:11:25;HPD;PAINT/PLASTER;20 WEST  190 STREET;Closed;BRONX;40.86411645884116;-73.90105140846829
61767393;2024-07-10 19:07:42;HPD;PAINT/PLASTER;535 WEST  155 STREET;Closed;MANHATTAN;40.83202952123814;-73.9440504956282
61767394;2024-07-10 19:14:15;HPD;PAINT/PLASTER;1401 GRAND CONCOURSE;Closed;BRONX;40.838565326893;-73.9139009192951
61767396;2024-07-10 10:38:25;HPD;PAINT/PLASTER;833 EAST  227 STREET;Closed;BRONX;40.88796399222386;-73.85571734001431
61767401;2024-07-10 13:56:16;HPD;PAINT/PLASTER;256 WADSWORTH AVENUE;Closed;MANHATTAN;40.85275157975205;-73.9328454592741
61767449;2024-07-10 00:28:43;HPD;UNSANITARY CONDITION;240 EAST   27 STREET;Closed;MANHATTAN;40.7406664199087;-73.97973741183311
61405831;2024-06-07 18:17:03;NYPD;Blocked Driveway;245-51 148 DRIVE;Closed;QUEENS;40.65377531159628;-73.73807510415979
61767469;2024-07-10 22:22:36;HPD;UNSANITARY CONDITION;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61767488;2024-07-10 17:16:59;HPD;UNSANITARY CONDITION;3327 RADCLIFF AVENUE;Closed;BRONX;40.87363410159218;-73.86030082048478
61767491;2024-07-10 13:30:40;HPD;UNSANITARY CONDITION;390 EAST  195 STREET;Closed;BRONX;40.86443154639472;-73.88841159982573
61767525;2024-07-10 19:59:01;HPD;WATER LEAK;140-70 ASH AVENUE;Closed;QUEENS;40.75601684711122;-73.82219304448839
61767536;2024-07-10 10:41:20;HPD;UNSANITARY CONDITION;414 EAST   77 STREET;Closed;MANHATTAN;40.770779489552176;-73.95309156499654
61767541;2024-07-10 13:05:00;HPD;DOOR/WINDOW;30 IRVING AVENUE;Closed;BROOKLYN;40.70508272004998;-73.92505581079529
61767734;2024-07-10 14:52:41;DOHMH;Rodent;500 WEST  134 STREET;Closed;MANHATTAN;40.818282429093685;-73.95285576103016
61768022;2024-07-10 06:21:00;DHS;Homeless Person Assistance;515 WEST   36 STREET;Closed;MANHATTAN;40.756321499413694;-73.99926727122336
61769402;2024-07-11 10:14:00;DEP;Lead;193 COOK STREET;Closed;BROOKLYN;40.70306890443694;-73.93551005710212
55081331;2022-08-12 10:12:03;DPR;Overgrown Tree/Branches;74 PAERDEGAT    2 STREET;Closed;BROOKLYN;40.63299497690794;-73.91117939295707
61406317;2024-06-07 12:48:31;HPD;UNSANITARY CONDITION;690 ALLERTON AVENUE;Closed;BRONX;40.865414272365214;-73.86774779049907
61773342;2024-07-10 18:47:00;DSNY;Derelict Vehicles;1395 NELSON AVENUE;Closed;BRONX;40.84223813963511;-73.92217621690463
61406682;2024-06-08 00:00:19;NYPD;Noise - Vehicle;1205 STRATFORD AVENUE;Closed;BRONX;40.829686932620696;-73.87562393239519
61406707;2024-06-07 13:34:30;DOT;Street Sign - Damaged;101 LORTEL AVENUE;Closed;STATEN ISLAND;40.61012275945865;-74.11634240887135
61774439;2024-07-11 10:00:26;DOHMH;Rodent;34-46 12 STREET;Closed;QUEENS;40.76307595408054;-73.9377261720728
61774441;2024-07-11 19:27:21;DOHMH;Rodent;31-35 CRESCENT STREET;Closed;QUEENS;40.76468368198577;-73.92718359841146
61774743;2024-07-11 13:50:00;DEP;Noise;135 OCEAN PARKWAY;Closed;BROOKLYN;40.647120936755805;-73.9745225918572
61775079;2024-07-11 18:44:00;DEP;Lead;19 STUYVESANT OVAL;Closed;MANHATTAN;40.732335737824826;-73.97780234046962
61775191;2024-07-11 13:36:09;DSNY;Illegal Dumping;82 BEDFORD STREET;Closed;MANHATTAN;40.731931538507176;-74.00514887316119
61775502;2024-07-11 15:09:34;DOHMH;Rodent;457 ST MARKS AVENUE;Closed;BROOKLYN;40.67653771741822;-73.95893335614143
61775574;2024-07-11 10:04:48;DOHMH;Rodent;34-60 12 STREET;Closed;QUEENS;40.762834496707484;-73.9378744018957
61775594;2024-07-11 08:14:52;DOHMH;Rodent;3534 BRONX BOULEVARD;Closed;BRONX;40.87903446177485;-73.86862835593084
61776294;2024-07-11 13:17:00;DEP;Lead;1018 PARK PLACE;Closed;BROOKLYN;40.673056335185876;-73.9435962433902
61776491;2024-07-11 09:07:39;DSNY;Missed Collection;856 SUTTER AVENUE;Closed;BROOKLYN;40.67060458824866;-73.8868325187023
61407271;2024-06-07 23:45:06;NYPD;Blocked Driveway;25-92 41 STREET;Closed;QUEENS;40.767137296627375;-73.91126042291896
61777146;2024-07-11 11:31:33;DOHMH;Rodent;4996 BROADWAY;Closed;MANHATTAN;40.86821951872901;-73.91824098763226
61777623;2024-07-12 21:23:08;DSNY;Graffiti;280 STARR STREET;Closed;BROOKLYN;40.706760129968835;-73.92147596037472
61777660;2024-07-12 11:45:53;DSNY;Graffiti;1654 WHITE PLAINS ROAD;Closed;BRONX;40.84274834392772;-73.86524484420012
61777714;2024-07-12 23:32:00;DEP;Industrial Waste;87 CHURCHILL AVENUE;Closed;STATEN ISLAND;40.52947429919657;-74.21981744070554
61777843;2024-07-12 14:14:00;DEP;Sewer;145-23 109 AVENUE;Closed;QUEENS;40.689381654164954;-73.80169098094504
61777869;2024-07-12 11:29:00;DEP;Sewer;228 VAN BRUNT STREET;Closed;BROOKLYN;40.680983019873096;-74.00865301656981
61407410;2024-06-07 20:12:18;NYPD;Noise - Residential;86-43 90 STREET;Closed;QUEENS;40.693734639639835;-73.85488633584826
61778004;2024-07-12 13:05:00;DEP;Water System;4231 PARK AVENUE;Closed;BRONX;40.84818720193798;-73.89903653241164
61778023;2024-07-12 20:20:00;DEP;Water System;1872 BARNES AVENUE;Closed;BRONX;40.84799119618337;-73.86330047624652
61778028;2024-07-12 05:32:00;DEP;Water System;1350 UNIVERSITY AVENUE;Closed;BRONX;40.84149725378454;-73.92664775518904
61778029;2024-07-12 23:53:00;DEP;Water System;2125 TIEBOUT AVENUE;Closed;BRONX;40.85360753455883;-73.89851139055409
61778210;2024-07-12 09:41:00;DEP;Water System;4045 CARPENTER AVENUE;Closed;BRONX;40.89064808807796;-73.86228685610604
61778211;2024-07-12 09:20:00;DEP;Water System;586 EAST  170 STREET;Closed;BRONX;40.83448487156462;-73.90135566732152
61778218;2024-07-12 01:08:00;DEP;Water System;476 EAST  186 STREET;Closed;BRONX;40.85710931244701;-73.89195571463388
61778252;2024-07-12 16:35:00;DEP;Water System;1461 SOUTHERN BOULEVARD;Closed;BRONX;40.8326554052306;-73.8905788765309
61778464;2024-07-12 23:50:39;DSNY;Graffiti;1797 PITKIN AVENUE;Closed;BROOKLYN;40.67030669271944;-73.9066092255202
61778584;2024-07-12 12:36:42;DSNY;Graffiti;563 48 STREET;Closed;BROOKLYN;40.6454436836383;-74.00784122288658
61778796;2024-07-12 18:02:00;DEP;Sewer;64-74 DRY HARBOR ROAD;Closed;QUEENS;40.71825262163392;-73.87256714851453
61778916;2024-07-12 18:44:00;DEP;Water System;481 EAST  140 STREET;Closed;BRONX;40.80943428247981;-73.9196244950256
61778917;2024-07-12 17:56:00;DEP;Water System;92-04 DITMARS BOULEVARD;Closed;QUEENS;40.77006060205327;-73.878359942102
61778920;2024-07-12 18:14:00;DEP;Water System;604 WEST  162 STREET;Closed;MANHATTAN;40.837362007848085;-73.94305218892086
61778924;2024-07-12 18:44:00;DEP;Water System;245 BROOK AVENUE;Closed;BRONX;40.80789133164972;-73.91903032885082
61778932;2024-07-12 10:14:00;DEP;Water System;1683 BOSTON ROAD;Closed;BRONX;40.83647755394621;-73.889282444768
61778933;2024-07-12 09:29:00;DEP;Water System;1300 SOUTHERN BOULEVARD;Closed;BRONX;40.83094636532481;-73.8915501192034
61778934;2024-07-12 20:38:00;DEP;Water System;780 PELHAM PARKWAY SOUTH;Closed;BRONX;40.856690505926935;-73.86443215118308
61778942;2024-07-12 16:29:00;DEP;Water System;972 WOODYCREST AVENUE;Closed;BRONX;40.83198523702502;-73.92848311362471
61778947;2024-07-12 14:38:00;DEP;Water System;1793 JEROME AVENUE;Closed;BRONX;40.848979638142886;-73.91144763063272
61778966;2024-07-12 16:23:00;DEP;Water Conservation;1672 CORNELIA STREET;Closed;QUEENS;40.699214628010594;-73.90659036915068
61778969;2024-07-12 06:38:00;DEP;Water System;2314 MORRIS AVENUE;Closed;BRONX;40.85863025499881;-73.90158013882943
61779550;2024-07-12 00:35:00;DEP;Noise;2109 STILLWELL AVENUE;Closed;BROOKLYN;40.59548776684851;-73.98501704112945
61779824;2024-07-12 18:11:00;DEP;Water System;601 WEST  163 STREET;Closed;MANHATTAN;40.837899622587535;-73.94235062667009
61779779;2024-07-12 07:00:00;DSNY;Derelict Vehicles;60-17 ELIOT AVENUE;Closed;QUEENS;40.71308757506801;-73.90434530851503
61779861;2024-07-12 18:08:00;DEP;Water System;560 WEST  163 STREET;Closed;MANHATTAN;40.83737202875842;-73.94114404141492
61779862;2024-07-12 16:20:00;DEP;Water System;3447 SEYMOUR AVENUE;Closed;BRONX;40.877166775802976;-73.84958260862167
61779864;2024-07-12 09:35:00;DEP;Water System;4125 CARPENTER AVENUE;Closed;BRONX;40.892151194761134;-73.86146632694674
61779866;2024-07-12 21:17:00;DEP;Water System;2471 DAVIDSON AVENUE;Closed;BRONX;40.86339249235718;-73.90179362522369
61779871;2024-07-12 20:02:00;DEP;Water System;2295 ANDREWS AVENUE;Closed;BRONX;40.86130025297996;-73.90749427173922
61779873;2024-07-12 18:56:00;DEP;Water System;1687 EAST  172 STREET;Closed;BRONX;40.83221620189813;-73.87187549147991
61779874;2024-07-12 18:23:00;DEP;Water System;705 WEST  179 STREET;Closed;MANHATTAN;40.849010368162205;-73.93740716118684
61779876;2024-07-12 11:59:00;DEP;Water System;2679 WATERBURY AVENUE;Closed;BRONX;40.835767259483156;-73.83664478292691
61779908;2024-07-12 16:44:00;DEP;Water System;95-04 WALTHAM STREET;Closed;QUEENS;40.69791631990191;-73.8072193709554
61779909;2024-07-12 11:44:00;DEP;Water System;225 BROOK AVENUE;Closed;BRONX;40.80725210737686;-73.91945374145497
61779888;2024-07-12 11:28:43;DSNY;Graffiti;75 ALLEN STREET;Closed;MANHATTAN;40.71776012958191;-73.99112576395751
61780115;2024-07-12 19:45:24;DHS;Homeless Person Assistance;SECOND AVENUE;Closed;MANHATTAN;40.72558258764235;-73.9898691952011
61407889;2024-06-08 00:36:05;NYPD;Blocked Driveway;78-45 62 STREET;Closed;QUEENS;40.6966771261729;-73.89248257165012
61780566;2024-07-12 09:59:00;DEP;Sewer;1282 SCHENECTADY AVENUE;Closed;BROOKLYN;40.641177777750585;-73.9321936059536
61780725;2024-07-12 13:17:00;DEP;Water System;1945 ADEE AVENUE;Closed;BRONX;40.871756864200975;-73.83542101504861
61780760;2024-07-12 15:44:00;DEP;Water System;294 EAST  204 STREET;Closed;BRONX;40.873232345620636;-73.8788148253911
61780863;2024-07-12 21:53:00;DEP;Water System;1235 EAST TREMONT AVENUE;Closed;BRONX;40.83971472755563;-73.87184659384694
61780864;2024-07-12 19:59:00;DEP;Water System;130 WEST  228 STREET;Closed;BRONX;40.876454524183956;-73.90850013893893
61780867;2024-07-12 18:07:00;DEP;Water System;600 WEST  189 STREET;Closed;MANHATTAN;40.854380407780965;-73.93027367488156
61780875;2024-07-12 21:05:00;DEP;Water System;2546 CRESTON AVENUE;Closed;BRONX;40.86403353196051;-73.8972409530117
61780876;2024-07-12 15:17:00;DEP;Water System;657 CAULDWELL AVENUE;Closed;BRONX;40.816686658662114;-73.90961195613463
61780877;2024-07-12 15:14:00;DEP;Water System;1151 OLMSTEAD AVENUE;Closed;BRONX;40.830553469319234;-73.85388330007908
61780919;2024-07-12 14:56:00;DEP;Water System;365 EAST  163 STREET;Closed;BRONX;40.826382236081095;-73.91483446264088
61780928;2024-07-12 11:29:32;DSNY;Graffiti;79 ALLEN STREET;Closed;MANHATTAN;40.71787814979444;-73.99106802953261
61408032;2024-06-07 12:22:51;DPR;Maintenance or Facility;315 EAST   26 STREET;Closed;MANHATTAN;40.739571128256635;-73.97897994018368
61408048;2024-06-07 22:21:01;DPR;Maintenance or Facility;104 BEACH   60 STREET;Closed;QUEENS;40.58928455333636;-73.78935414018834
61781639;2024-07-12 16:59:00;DEP;Water System;294 EAST  204 STREET;Closed;BRONX;40.873232345620636;-73.8788148253911
61781722;2024-07-12 09:38:00;DEP;Water System;57 LOMBARDY STREET;Closed;BROOKLYN;40.722253680061165;-73.9384894559062
61781788;2024-07-12 18:53:00;DEP;Water System;265 MCCLELLAN STREET;Closed;BRONX;40.83178407291839;-73.91515638550888
61781789;2024-07-12 14:35:00;DEP;Water System;615 WEST  144 STREET;Closed;MANHATTAN;40.82608243534439;-73.9516939831407
61781790;2024-07-12 16:23:00;DEP;Water System;294 EAST  204 STREET;Closed;BRONX;40.873232345620636;-73.8788148253911
61781814;2024-07-12 09:56:00;DEP;Water System;1214 WESTCHESTER AVENUE;Closed;BRONX;40.826022905668054;-73.88925286771357
61781818;2024-07-12 21:14:00;DEP;Water System;2266 AQUEDUCT AVENUE;Closed;BRONX;40.859235772235635;-73.90691511397637
61781819;2024-07-12 19:32:00;DEP;Water System;1055 SHERMAN AVENUE;Closed;BRONX;40.83026004970529;-73.91797325631235
61781826;2024-07-12 12:53:00;DEP;Water System;1240 WALTON AVENUE;Closed;BRONX;40.83587908905498;-73.91883725890963
61781848;2024-07-12 22:02:00;DEP;Water System;1815 MONROE AVENUE;Closed;BRONX;40.8470846093912;-73.9064730855593
61781849;2024-07-12 14:41:00;DEP;Water System;505 WEST  171 STREET;Closed;MANHATTAN;40.84185408103274;-73.93588511199903
61781885;2024-07-12 09:02:15;DSNY;Graffiti;402 KNICKERBOCKER AVENUE;Closed;BROOKLYN;40.699960598818585;-73.92039121439029
61408156;2024-06-07 11:21:00;DSNY;Derelict Vehicles;1179 GRINNELL PLACE;Closed;BRONX;40.81205639808294;-73.89362920292174
61408217;2024-06-07 20:56:50;DSNY;Dirty Condition;239 WEST   23 STREET;Closed;MANHATTAN;40.74460962081025;-73.99683863265342
61782703;2024-07-12 10:05:00;DEP;Water System;825 GERARD AVENUE;Closed;BRONX;40.825865645198235;-73.92591342579004
61782748;2024-07-12 15:32:00;DEP;Water System;1195 ANDERSON AVENUE;Closed;BRONX;40.83700215523768;-73.92355561618771
61782758;2024-07-12 08:53:00;DEP;Water System;1673 BOSTON ROAD;Closed;BRONX;40.836384386395515;-73.88944160912412
61782759;2024-07-12 06:38:00;DEP;Water System;2259 CRESTON AVENUE;Closed;BRONX;40.857029932100616;-73.90139091361746
61782760;2024-07-12 06:32:00;DEP;Water System;2260 MORRIS AVENUE;Closed;BRONX;40.85739578880495;-73.90234472827555
61782763;2024-07-12 15:41:00;DEP;Water System;757 WHITEHALL PLACE;Closed;BRONX;40.895844130404896;-73.85364934908804
61782765;2024-07-12 13:17:00;DEP;Water System;1855 MONROE AVENUE;Closed;BRONX;40.84808343203669;-73.9061644501481
61782770;2024-07-12 00:26:00;DEP;Water System;680 BECK STREET;Closed;BRONX;40.814826900292545;-73.9010018610719
61782775;2024-07-12 23:41:00;DEP;Water System;863 HUNTS POINT AVENUE;Closed;BRONX;40.81831274447484;-73.88899834656604
61783272;2024-07-12 11:34:34;DSNY;Graffiti;49 ORCHARD STREET;Closed;MANHATTAN;40.71647832351984;-73.99108625384285
61783336;2024-07-12 23:35:00;DEP;Industrial Waste;87 CHURCHILL AVENUE;Closed;STATEN ISLAND;40.52947429919657;-74.21981744070554
61408419;2024-06-07 20:17:00;DEP;Noise;3819 AMUNDSON AVENUE;Closed;BRONX;40.8874255722612;-73.8348939798525
61408434;2024-06-07 08:23:00;DEP;Sewer;83-02 97 AVENUE;Closed;QUEENS;40.683040866209765;-73.85697197544735
61408435;2024-06-07 07:41:00;DEP;Sewer;843 HARTMAN LANE;Closed;QUEENS;40.601207593953234;-73.76507733565886
61408460;2024-06-07 10:02:00;DEP;Water System;188-20 WILLIAMSON AVENUE;Closed;QUEENS;40.681898239041416;-73.75545126199043
61783478;2024-07-12 13:20:00;DEP;Sewer;90-03 222 STREET;Closed;QUEENS;40.72825450023451;-73.73547324649336
61408481;2024-06-07 11:58:12;DOB;General Construction/Plumbing;31-16 35 AVENUE;Closed;QUEENS;40.75802014071654;-73.92829541888537
61783635;2024-07-12 17:26:00;DEP;Water System;515 EAST   11 STREET;Closed;MANHATTAN;40.72820823159238;-73.98120603927308
61783640;2024-07-12 14:26:00;DEP;Water System;4711 MURDOCK AVENUE;Closed;BRONX;40.90456990823318;-73.84555212749402
61783633;2024-07-12 09:41:00;DSNY;Derelict Vehicles;2351 JEROME AVENUE;Closed;BRONX;40.85993515020482;-73.90295195602845
61783671;2024-07-12 16:35:00;DEP;Water System;75 BATTERY PLACE;Closed;MANHATTAN;40.70720281714814;-74.01730201973204
61783681;2024-07-12 15:11:00;DEP;Water System;600 TRINITY AVENUE;Closed;BRONX;40.81441955223652;-73.90965477441011
61783689;2024-07-12 10:35:00;DEP;Water System;1085 GERARD AVENUE;Closed;BRONX;40.833215882775356;-73.9215977413138
61783701;2024-07-12 22:56:00;DEP;Water System;963 WOODYCREST AVENUE;Closed;BRONX;40.831669762919574;-73.9287544719845
61783703;2024-07-12 18:35:00;DEP;Water System;81 WADSWORTH TERRACE;Closed;MANHATTAN;40.856979828835605;-73.93058545169916
61783707;2024-07-12 12:38:00;DEP;Water System;109 MOUNT HOPE PLACE;Closed;BRONX;40.84878751472127;-73.9079490302461
55244935;2022-08-29 13:35:06;DPR;Overgrown Tree/Branches;134-15 97 AVENUE;In Progress;QUEENS;40.69475185744403;-73.81405140685395
61783709;2024-07-12 15:09:13;DSNY;Obstruction;BROADWAY;Closed;BROOKLYN;40.69698633989122;-73.93522383122014
61783791;2024-07-12 23:50:07;DSNY;Graffiti;1801 PITKIN AVENUE;Closed;BROOKLYN;40.67032580658352;-73.9064866338728
61783934;2024-07-12 15:44:09;DSNY;Graffiti;1188 GRAVESEND NECK ROAD;Closed;BROOKLYN;40.59407326075364;-73.95875722638056
61784204;2024-07-12 13:14:00;DEP;Water Conservation;94-13 37 AVENUE;Closed;QUEENS;40.75095955751821;-73.87294490645748
61784116;2024-07-12 11:38:29;DSNY;Graffiti;361 EAST   10 STREET;Closed;MANHATTAN;40.726539056574374;-73.97909950322429
61784402;2024-07-12 21:14:00;DEP;Water System;2501 DAVIDSON AVENUE;Closed;BRONX;40.86445948684704;-73.90098220598483
61784705;2024-07-12 08:11:00;DEP;Water System;1927 TOMLINSON AVENUE;Closed;BRONX;40.852517160146554;-73.85428327655755
61784714;2024-07-12 09:20:00;DEP;Water System;229 BROOK AVENUE;Closed;BRONX;40.80738927279489;-73.91935243184136
61784716;2024-07-12 15:29:00;DEP;Water System;1835 BOONE AVENUE;Closed;BRONX;40.83776889066956;-73.88230180976834
61784717;2024-07-12 13:08:00;DEP;Water System;100 EAST FORDHAM ROAD;Closed;BRONX;40.8621360002629;-73.89928288421277
61784721;2024-07-12 23:32:00;DEP;Water System;2471 UNIVERSITY AVENUE;Closed;BRONX;40.86467041796226;-73.90374043022987
61784723;2024-07-12 19:35:00;DEP;Water System;1691 EASTBURN AVENUE;Closed;BRONX;40.84417687152521;-73.90853369355642
61784732;2024-07-12 20:29:00;DEP;Water System;165 WEST  197 STREET;Closed;BRONX;40.872458267974395;-73.90184170442664
61784733;2024-07-12 19:53:00;DEP;Water System;601 WEST  188 STREET;Closed;MANHATTAN;40.853771351956524;-73.93071893264542
61784868;2024-07-12 12:23:00;DEP;Water System;706 EDISON AVENUE;Closed;BRONX;40.82696112918619;-73.82112181276369
61785670;2024-07-13 13:44:00;DEP;Water System;1571 UNDERCLIFF AVENUE;Closed;BRONX;40.847873560810946;-73.92297565064655
61785588;2024-07-13 17:10:12;DSNY;Graffiti;57 DOUGLASS STREET;Closed;BROOKLYN;40.683725163982764;-73.9930664853735
61785770;2024-07-13 10:50:00;DEP;Sewer;1450 WESTCHESTER AVENUE;Closed;BRONX;40.82833522412642;-73.88222093474894
61408877;2024-06-07 22:12:24;NYPD;Noise - Residential;74 WEST  119 STREET;Closed;MANHATTAN;40.8035491072088;-73.94732167950217
61408897;2024-06-08 01:07:42;NYPD;Noise - Street/Sidewalk;43-01 20 ROAD;Closed;QUEENS;40.77387242228741;-73.90060060644107
61785964;2024-07-13 10:38:00;DEP;Noise;462 KENT AVENUE;Closed;BROOKLYN;40.70828397556858;-73.96845044329727
61786160;2024-07-13 23:17:00;DEP;Water System;950 WOODYCREST AVENUE;Closed;BRONX;40.831378946066906;-73.9289535299807
61786289;2024-07-13 10:24:13;DSNY;Graffiti;945 BUSHWICK AVENUE;Closed;BROOKLYN;40.692571079386326;-73.92355172643568
61786368;2024-07-13 21:44:00;DEP;Water System;120 AUDUBON AVENUE;Closed;MANHATTAN;40.84240636672657;-73.93697244582714
61786536;2024-07-13 00:11:00;DEP;Water System;1100 GERARD AVENUE;Closed;BRONX;40.832867427166356;-73.92177883470266
61786551;2024-07-13 03:47:00;DEP;Water System;2071 ANTHONY AVENUE;Closed;BRONX;40.85274599119927;-73.90202622886751
61786585;2024-07-13 10:17:00;DEP;Noise;439 WEST   36 STREET;Closed;MANHATTAN;40.75545687334513;-73.99721711057144
61786630;2024-07-13 09:44:00;DEP;Noise;439 WEST   36 STREET;Closed;MANHATTAN;40.75545687334513;-73.99721711057144
